IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
151063210,WARRANTS,WARRANT ARREST,Tuesday,12/08/2015,19:37,MISSION,"ARREST, BOOKED",2100 Block of MISSION ST,-122.419528998826,37.7628776667056,"(37.7628776667056, -122.419528998826)",15106321063010
151069230,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,12/08/2015,19:30,PARK,NONE,WALLER ST / ASHBURY ST,-122.446746271794,37.7690753300241,"(37.7690753300241, -122.446746271794)",15106923028160
151086052,OTHER OFFENSES,HARASSING PHONE CALLS,Tuesday,12/08/2015,19:24,CENTRAL,NONE,400 Block of SUTTER ST,-122.407802668376,37.7893818905021,"(37.7893818905021, -122.407802668376)",15108605228135
151063066,WEAPON LAWS,DISCHARGE FIREARM AT AN INHABITED DWELLING,Tuesday,12/08/2015,19:17,MISSION,NONE,26TH ST / TREAT AV,-122.412690142308,37.7493688284532,"(37.7493688284532, -122.412690142308)",15106306612026
151063066,SECONDARY CODES,GANG ACTIVITY,Tuesday,12/08/2015,19:17,MISSION,NONE,26TH ST / TREAT AV,-122.412690142308,37.7493688284532,"(37.7493688284532, -122.412690142308)",15106306619400
151063066,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Tuesday,12/08/2015,19:17,MISSION,NONE,26TH ST / TREAT AV,-122.412690142308,37.7493688284532,"(37.7493688284532, -122.412690142308)",15106306604011
151065012,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,12/08/2015,19:10,INGLESIDE,NONE,27TH ST / CASTRO ST,-122.433628339318,37.7464971984133,"(37.7464971984133, -122.433628339318)",15106501207020
151065012,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/08/2015,19:10,INGLESIDE,NONE,27TH ST / CASTRO ST,-122.433628339318,37.7464971984133,"(37.7464971984133, -122.433628339318)",15106501207021
151071401,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,12/08/2015,19:00,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",15107140106304
151063630,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,19:00,NORTHERN,NONE,MCALLISTER ST / VANNESS AV,-122.420250482603,37.7800745746334,"(37.7800745746334, -122.420250482603)",15106363006244
151070685,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Tuesday,12/08/2015,19:00,MISSION,NONE,2600 Block of MISSION ST,-122.41860030589,37.7546255872838,"(37.7546255872838, -122.41860030589)",15107068528165
151065250,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Tuesday,12/08/2015,19:00,BAYVIEW,NONE,1100 Block of OAKDALE AV,-122.382110242687,37.7299756929957,"(37.7299756929957, -122.382110242687)",15106525028161
166002861,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,19:00,CENTRAL,NONE,WASHINGTON ST / DRUMM ST,-122.396962385547,37.7963478739442,"(37.7963478739442, -122.396962385547)",16600286106244
151066753,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/08/2015,19:00,TARAVAL,NONE,ULLOA ST / WAWONA ST,-122.466715240174,37.7413237486412,"(37.7413237486412, -122.466715240174)",15106675307021
151063840,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,12/08/2015,19:00,TARAVAL,NONE,100 Block of TARAVAL ST,-122.466458192036,37.743577781095,"(37.743577781095, -122.466458192036)",15106384068020
156297339,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,12/08/2015,19:00,CENTRAL,NONE,HYDE ST / JEFFERSON ST,-122.420747467177,37.8075877427735,"(37.8075877427735, -122.420747467177)",15629733928160
151064666,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,12/08/2015,19:00,NORTHERN,NONE,500 Block of FELL ST,-122.426923842083,37.7754731970466,"(37.7754731970466, -122.426923842083)",15106466605011
166008784,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/08/2015,18:40,BAYVIEW,NONE,1300 Block of EVANS AV,-122.382742108888,37.7399451834026,"(37.7399451834026, -122.382742108888)",16600878471000
151063505,ASSAULT,THREATS AGAINST LIFE,Tuesday,12/08/2015,18:39,INGLESIDE,NONE,500 Block of HEARST AV,-122.450022157918,37.7306306422212,"(37.7306306422212, -122.450022157918)",15106350519057
151062955,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,18:35,SOUTHERN,NONE,800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15106295564020
151062961,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,12/08/2015,18:31,CENTRAL,"ARREST, BOOKED",SUTTER ST / GRANT AV,-122.405402610955,37.7896302266935,"(37.7896302266935, -122.405402610955)",15106296128160
156301338,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,18:30,INGLESIDE,NONE,100 Block of NEWMAN ST,-122.417260596576,37.7377899061691,"(37.7377899061691, -122.417260596576)",15630133806244
156297408,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,18:30,CENTRAL,NONE,JACKSON ST / DAVIS ST,-122.398338382765,37.7970921135319,"(37.7970921135319, -122.398338382765)",15629740806244
151063044,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Tuesday,12/08/2015,18:30,INGLESIDE,"ARREST, BOOKED",700 Block of SAN JOSE AV,-122.422948278787,37.743555148233,"(37.743555148233, -122.422948278787)",15106304404138
151063276,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,18:30,TARAVAL,NONE,200 Block of DORANTES AV,-122.465426718104,37.744976939069,"(37.744976939069, -122.465426718104)",15106327664020
151062977,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,18:26,NORTHERN,NONE,1200 Block of VANNESS AV,-122.421441956086,37.7868516471087,"(37.7868516471087, -122.421441956086)",15106297764020
156297373,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,18:15,CENTRAL,NONE,WASHINGTON ST / THE EMBARCADERONORTH ST,-122.395329662983,37.7966652983014,"(37.7966652983014, -122.395329662983)",15629737306244
156298575,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,18:05,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336,"(37.7845681170336, -122.431206932079)",15629857506244
151062892,ASSAULT,THREATS AGAINST LIFE,Tuesday,12/08/2015,18:00,NORTHERN,NONE,1200 Block of EDDY ST,-122.428223303176,37.7818959488603,"(37.7818959488603, -122.428223303176)",15106289219057
151062892,ASSAULT,BATTERY,Tuesday,12/08/2015,18:00,NORTHERN,NONE,1200 Block of EDDY ST,-122.428223303176,37.7818959488603,"(37.7818959488603, -122.428223303176)",15106289204134
156297345,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,18:00,CENTRAL,NONE,3200 Block of VANNESS AV,-122.425221057967,37.8055600294296,"(37.8055600294296, -122.425221057967)",15629734506244
151064268,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/08/2015,18:00,PARK,NONE,500 Block of WALLER ST,-122.432299835705,37.7708584357504,"(37.7708584357504, -122.432299835705)",15106426807021
151065755,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,12/08/2015,18:00,TARAVAL,NONE,400 Block of FONT BL,-122.479296763489,37.7189523107093,"(37.7189523107093, -122.479296763489)",15106575506221
151063135,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,12/08/2015,18:00,INGLESIDE,NONE,900 Block of CAYUGA AV,-122.439504677586,37.7223619567805,"(37.7223619567805, -122.439504677586)",15106313505083
151063408,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,12/08/2015,17:59,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",15106340806363
151062864,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,17:54,TENDERLOIN,NONE,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,"(37.7850226622786, -122.411987643595)",15106286464020
151063050,WARRANTS,WARRANT ARREST,Tuesday,12/08/2015,17:49,NORTHERN,"ARREST, BOOKED",WEBSTER ST / ELLIS ST,-122.430798473748,37.7825695563336,"(37.7825695563336, -122.430798473748)",15106305063010
151063094,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,17:48,MISSION,NONE,300 Block of CHURCH ST,-122.428809654361,37.7652991255017,"(37.7652991255017, -122.428809654361)",15106309464020
156298478,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,12/08/2015,17:45,SOUTHERN,NONE,0 Block of 10TH ST,-122.417159710491,37.7763471604576,"(37.7763471604576, -122.417159710491)",15629847806374
151063652,MISSING PERSON,MISSING JUVENILE,Tuesday,12/08/2015,17:45,SOUTHERN,NONE,100 Block of STEUART ST,-122.392349764257,37.7926450897756,"(37.7926450897756, -122.392349764257)",15106365274010
151063652,MISSING PERSON,FOUND PERSON,Tuesday,12/08/2015,17:45,SOUTHERN,NONE,100 Block of STEUART ST,-122.392349764257,37.7926450897756,"(37.7926450897756, -122.392349764257)",15106365275000
151062927,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,17:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15106292764020
151062905,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",Tuesday,12/08/2015,17:45,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",15106290526141
151062905,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Tuesday,12/08/2015,17:45,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",15106290504144
151063107,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,12/08/2015,17:32,SOUTHERN,NONE,800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15106310706301
151063107,SECONDARY CODES,JUVENILE INVOLVED,Tuesday,12/08/2015,17:32,SOUTHERN,NONE,800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",15106310715500
151069008,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,12/08/2015,17:30,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411339562557,37.7812707434494,"(37.7812707434494, -122.411339562557)",15106900828150
156297765,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,12/08/2015,17:30,TARAVAL,NONE,15TH AV / IRVING ST,-122.47278993845,37.7637500110812,"(37.7637500110812, -122.47278993845)",15629776506224
151084971,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,12/08/2015,17:30,MISSION,NONE,17TH ST / CAPP ST,-122.418486296575,37.7634954373144,"(37.7634954373144, -122.418486296575)",15108497103074
151062745,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,12/08/2015,17:24,BAYVIEW,NONE,300 Block of MANSELL ST,-122.404594880907,37.7207972293277,"(37.7207972293277, -122.404594880907)",15106274516010
151062820,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,12/08/2015,17:19,BAYVIEW,NONE,1500 Block of OAKDALE AV,-122.389471535682,37.7340319720999,"(37.7340319720999, -122.389471535682)",15106282016100
151062820,DRUG/NARCOTIC,LOITERING WHERE NARCOTICS ARE SOLD/USED,Tuesday,12/08/2015,17:19,BAYVIEW,NONE,1500 Block of OAKDALE AV,-122.389471535682,37.7340319720999,"(37.7340319720999, -122.389471535682)",15106282016704
151064309,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,12/08/2015,17:10,CENTRAL,NONE,MARKET ST / MONTGOMERY ST,-122.402070243227,37.7887198688133,"(37.7887198688133, -122.402070243227)",15106430909320
151064309,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,12/08/2015,17:10,CENTRAL,NONE,MARKET ST / MONTGOMERY ST,-122.402070243227,37.7887198688133,"(37.7887198688133, -122.402070243227)",15106430906153
156296820,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/08/2015,17:05,SOUTHERN,NONE,100 Block of 1ST ST,-122.397450736688,37.7895861933973,"(37.7895861933973, -122.397450736688)",15629682006372
151063602,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,12/08/2015,17:00,BAYVIEW,NONE,800 Block of KANSAS ST,-122.403042463934,37.7588363483261,"(37.7588363483261, -122.403042463934)",15106360205011
151063141,NON-CRIMINAL,FOUND PROPERTY,Tuesday,12/08/2015,17:00,MISSION,NONE,1500 Block of BRYANT ST,-122.410738097315,37.767524308783,"(37.767524308783, -122.410738097315)",15106314172000
151063834,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,12/08/2015,17:00,PARK,NONE,100 Block of GRATTAN ST,-122.450324107616,37.7638786228061,"(37.7638786228061, -122.450324107616)",15106383405073
151063301,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,12/08/2015,17:00,BAYVIEW,NONE,2100 Block of 3RD ST,-122.388831672568,37.7623889355384,"(37.7623889355384, -122.388831672568)",15106330128160
151082254,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,12/08/2015,17:00,CENTRAL,NONE,GEARY ST / POWELL ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",15108225406113
151063599,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,17:00,BAYVIEW,NONE,DEHARO ST / ALAMEDA ST,-122.401966042339,37.7687048636082,"(37.7687048636082, -122.401966042339)",15106359906243
156301219,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,12/08/2015,17:00,BAYVIEW,NONE,MARIPOSA ST / MISSOURI ST,-122.396648103287,37.7638516124592,"(37.7638516124592, -122.396648103287)",15630121906224
156296977,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,17:00,BAYVIEW,NONE,MENDELL ST / NEWCOMB AV,-122.389774683064,37.735226586208,"(37.735226586208, -122.389774683064)",15629697706244
156308801,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,17:00,CENTRAL,NONE,1300 Block of COLUMBUS AV,-122.418537074676,37.8061515935611,"(37.8061515935611, -122.418537074676)",15630880106244
151062814,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,12/08/2015,16:49,MISSION,"ARREST, BOOKED",SHARON ST / 15TH ST,-122.429773616405,37.7644401638599,"(37.7644401638599, -122.429773616405)",15106281426150
151062814,WEAPON LAWS,POSSESSION OF AIR GUN,Tuesday,12/08/2015,16:49,MISSION,"ARREST, BOOKED",SHARON ST / 15TH ST,-122.429773616405,37.7644401638599,"(37.7644401638599, -122.429773616405)",15106281430140
151062814,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,12/08/2015,16:49,MISSION,"ARREST, BOOKED",SHARON ST / 15TH ST,-122.429773616405,37.7644401638599,"(37.7644401638599, -122.429773616405)",15106281428150
151062814,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,12/08/2015,16:49,MISSION,"ARREST, BOOKED",SHARON ST / 15TH ST,-122.429773616405,37.7644401638599,"(37.7644401638599, -122.429773616405)",15106281427130
151062814,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Tuesday,12/08/2015,16:49,MISSION,"ARREST, BOOKED",SHARON ST / 15TH ST,-122.429773616405,37.7644401638599,"(37.7644401638599, -122.429773616405)",15106281411012
151062814,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,12/08/2015,16:49,MISSION,"ARREST, BOOKED",SHARON ST / 15TH ST,-122.429773616405,37.7644401638599,"(37.7644401638599, -122.429773616405)",15106281406302
151062983,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,12/08/2015,16:45,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15106298303014
151062507,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,12/08/2015,16:44,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15106250762050
151062648,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,12/08/2015,16:40,INGLESIDE,NONE,0 Block of PERSIA AV,-122.436263512247,37.7234182483189,"(37.7234182483189, -122.436263512247)",15106264803014
151062808,ARSON,"FIRE, UNLAWFULLY CAUSING",Tuesday,12/08/2015,16:30,MISSION,NONE,2100 Block of MARKET ST,-122.429788986988,37.7666521474762,"(37.7666521474762, -122.429788986988)",15106280826039
151062933,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Tuesday,12/08/2015,16:29,SOUTHERN,"ARREST, BOOKED",MARKET ST / JONES ST,-122.411979487494,37.7809039696758,"(37.7809039696758, -122.411979487494)",15106293371024
151062773,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,12/08/2015,16:25,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15106277328160
151062591,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,16:20,MISSION,NONE,24TH ST / POTRERO AV,-122.406338412685,37.7530042877223,"(37.7530042877223, -122.406338412685)",15106259164020
151062488,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,16:15,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15106248864020
151062513,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Tuesday,12/08/2015,16:13,NORTHERN,"ARREST, BOOKED",LARKIN ST / GEARY ST,-122.418090766692,37.7861007451645,"(37.7861007451645, -122.418090766692)",15106251371024
151064315,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,12/08/2015,16:10,TARAVAL,NONE,600 Block of HOLLOWAY AV,-122.459724342288,37.7218909917274,"(37.7218909917274, -122.459724342288)",15106431528150
151062557,WARRANTS,WARRANT ARREST,Tuesday,12/08/2015,16:06,PARK,"ARREST, BOOKED",1300 Block of FELL ST,-122.440103994605,37.7736849604306,"(37.7736849604306, -122.440103994605)",15106255763010
151062557,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,12/08/2015,16:06,PARK,"ARREST, BOOKED",1300 Block of FELL ST,-122.440103994605,37.7736849604306,"(37.7736849604306, -122.440103994605)",15106255762050
151062466,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,12/08/2015,16:01,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"(37.7650501214668, -122.419671780296)",15106246665016
156298462,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/08/2015,16:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15629846206372
151063088,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/08/2015,16:00,BAYVIEW,NONE,200 Block of WILLIAMS AV,-122.398510211613,37.7301550499917,"(37.7301550499917, -122.398510211613)",15106308807021
151069462,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,12/08/2015,16:00,INGLESIDE,NONE,4900 Block of MISSION ST,-122.438695075365,37.7196920262929,"(37.7196920262929, -122.438695075365)",15106946206303
151064901,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/08/2015,16:00,CENTRAL,NONE,STOCKTON ST / GEARY ST,-122.406592269796,37.7875673013055,"(37.7875673013055, -122.406592269796)",15106490171000
151065987,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,12/08/2015,16:00,MISSION,NONE,500 Block of VALENCIA ST,-122.421876488492,37.7640888944532,"(37.7640888944532, -122.421876488492)",15106598706302
156296892,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,16:00,TARAVAL,NONE,WAWONA ST / 19TH AV,-122.469667218008,37.738502754339,"(37.738502754339, -122.469667218008)",15629689206244
151071661,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,12/08/2015,16:00,RICHMOND,NONE,GEARY BL / 6TH AV,-122.464281231896,37.7810193160187,"(37.7810193160187, -122.464281231896)",15107166106112
156298274,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,16:00,CENTRAL,NONE,700 Block of FRONT ST,-122.399713028387,37.7982854223177,"(37.7982854223177, -122.399713028387)",15629827406244
151062632,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,12/08/2015,15:50,CENTRAL,"ARREST, BOOKED",200 Block of POST ST,-122.406021838484,37.7886491245294,"(37.7886491245294, -122.406021838484)",15106263206364
151062701,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,12/08/2015,15:48,NORTHERN,NONE,MCALLISTER ST / VANNESS AV,-122.420250482603,37.7800745746334,"(37.7800745746334, -122.420250482603)",15106270106113
151062535,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,12/08/2015,15:45,TARAVAL,NONE,0 Block of ZOO RD,-122.500837040524,37.7308580846494,"(37.7308580846494, -122.500837040524)",15106253506243
151062541,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/08/2015,15:44,CENTRAL,NONE,800 Block of HYDE ST,-122.416992162344,37.7886442171326,"(37.7886442171326, -122.416992162344)",15106254164020
151064462,ASSAULT,ASSAULT,Tuesday,12/08/2015,15:34,BAYVIEW,NONE,1200 Block of CARROLL AV,-122.386794148992,37.7213396556221,"(37.7213396556221, -122.386794148992)",15106446204104
151062858,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/08/2015,15:30,MISSION,NONE,2500 Block of 23RD ST,-122.405248327082,37.754404748573,"(37.754404748573, -122.405248327082)",15106285806372
156297000,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/08/2015,15:20,NORTHERN,NONE,VANNESS AV / MCALLISTER ST,-122.420250482603,37.7800745746334,"(37.7800745746334, -122.420250482603)",15629700006372
151062472,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,12/08/2015,15:20,TARAVAL,NONE,0 Block of MIRAMAR AV,-122.458100917325,37.7191297288314,"(37.7191297288314, -122.458100917325)",15106247205041
151078811,NON-CRIMINAL,TARASOFF REPORT,Tuesday,12/08/2015,15:00,NORTHERN,NONE,700 Block of POLK ST,-122.41925042197,37.7838069204559,"(37.7838069204559, -122.41925042197)",15107881115095
151063884,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/08/2015,15:00,PARK,NONE,2600 Block of GEARY BL,-122.446612978839,37.7822458223917,"(37.7822458223917, -122.446612978839)",15106388407021
151078441,MISSING PERSON,MISSING ADULT,Tuesday,12/08/2015,15:00,SOUTHERN,NONE,0 Block of ESSEX ST,-122.395062469002,37.7859930647181,"(37.7859930647181, -122.395062469002)",15107844174000
151078441,MISSING PERSON,FOUND PERSON,Tuesday,12/08/2015,15:00,SOUTHERN,NONE,0 Block of ESSEX ST,-122.395062469002,37.7859930647181,"(37.7859930647181, -122.395062469002)",15107844175000
156296955,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,12/08/2015,15:00,BAYVIEW,NONE,INNES AV / MIDDLEPOINT RD,-122.379431585366,37.7340817500323,"(37.7340817500323, -122.379431585366)",15629695506372
156297367,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,12/08/2015,15:00,CENTRAL,NONE,300 Block of JEFFERSON ST,-122.418270696719,37.8078519838014,"(37.8078519838014, -122.418270696719)",15629736728160
151087890,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,12/08/2015,15:00,SOUTHERN,NONE,0 Block of 7TH ST,-122.411468903052,37.7795579712601,"(37.7795579712601, -122.411468903052)",15108789009320
151087890,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/08/2015,15:00,SOUTHERN,NONE,0 Block of 7TH ST,-122.411468903052,37.7795579712601,"(37.7795579712601, -122.411468903052)",15108789071000
151079336,NON-CRIMINAL,LOST PROPERTY,Tuesday,12/08/2015,15:00,TARAVAL,NONE,1800 Block of IRVING ST,-122.477688390309,37.7634818583094,"(37.7634818583094, -122.477688390309)",15107933671000
151074411,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,12/08/2015,15:00,RICHMOND,NONE,3000 Block of FULTON ST,-122.464301593843,37.7736093391917,"(37.7736093391917, -122.464301593843)",15107441105013
151065799,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Tuesday,12/08/2015,15:00,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.417678812123,37.7107672954351,"(37.7107672954351, -122.417678812123)",15106579964060
151065799,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,12/08/2015,15:00,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.417678812123,37.7107672954351,"(37.7107672954351, -122.417678812123)",15106579906302
151065799,ASSAULT,FALSE IMPRISONMENT,Tuesday,12/08/2015,15:00,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.417678812123,37.7107672954351,"(37.7107672954351, -122.417678812123)",15106579904170
151065799,ASSAULT,BATTERY,Tuesday,12/08/2015,15:00,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.417678812123,37.7107672954351,"(37.7107672954351, -122.417678812123)",15106579904134
151062256,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Tuesday,12/08/2015,14:37,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594,"(37.7841399509594, -122.410955248906)",15106225616623
151062256,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,12/08/2015,14:37,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594,"(37.7841399509594, -122.410955248906)",15106225616625
151062256,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,12/08/2015,14:37,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594,"(37.7841399509594, -122.410955248906)",15106225616010
151062240,OTHER OFFENSES,FALSE PERSONATION,Tuesday,12/08/2015,14:36,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",15106224009027
151081745,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,12/08/2015,14:30,SOUTHERN,NONE,6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",15108174503014
